taxonID,isMarine,isFreshwater,isTerrestrial
ad-hoc-checklist:taxon:d5fbeba170ae71d15efd3e15288de2c0,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:d74c6f26c07265dba220e65aa59cd69d,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:d7d4634d59911572835b8d68b682df09,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:d91a8abaf72f10b60ce4099bd58542ce,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:daf5591ed61c7347c83069840526f4b0,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:de77f01b3fa727eced57d3cd4899466b,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:def51f65f012deff94348ca9896a2dfc,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e05ab634ff279f40c68efb49a827234a,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e1e32560bd162e5ce817ae4ceea074ec,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e34a17cad92dd24c7760578f629aba91,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e4fb7dbe7f0b6ccb043d7258b0fb764f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e509231e1de49b07403711a33f421387,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e53dcce2aa6c770d10b926c592279921,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e55a4d1859bbd682ddb51b627098defe,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e6e31feacb743f390ac01dbf7d9d4070,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e7b1ab902d0c460759a7aaeaa4ef3c12,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e7ce7d0acb022af236a990ebfa507507,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e8c59f026545a1039efee10a17077306,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e8c73cf9bebea458fb2cab945c4ea440,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e90ab1c2346eb4d804222a191bbd39c9,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:e91e6ad3c7d8fc6a7ad46cf5e2920fc0,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:e9e2c06c197255f5b143056274086f56,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ea75f869bf4fef4a9b278a4cca5b17ca,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ea9ce2308eceec4408dc779b2c41e1b5,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:ec229aaed3b70bcd59d7f94760622f76,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:eca3f594f039612365bc9f2759252af7,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ee8cf5de4b7621cecee5bbf07496278a,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:ef3160b26c1f70d22f528507d9946a05,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f09c56016ccab28e3f0602b0eac0b4da,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f18f9214b2bf772321015ba378f1394e,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f1f1a32768b381663234cafe4d2dac22,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f3ce196a13f1fce9d15cc2db9d440787,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f3d0959a8575a4a52c8a211e5cc47340,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:f503e5bee64ceed3cfc06ee0d74d9155,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f7271a35ec4e10840106f492b86e8bb8,FALSE,TRUE,FALSE
ad-hoc-checklist:taxon:f781020a3bca39bc00443963330a85b4,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f7c7818bf27d9ec26a84c9961e80239e,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f83687040e9fd51e6c9f36e397a917d7,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f91b4c42b31377b277a8eb1aeef594b5,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:f9c3ffbeb12488f4e53fd03493d4a64e,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:fa606503c94c9b16fff50ff760ccfd2e,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:fc0756ca816f9a52f7a98d5c26dc9b1f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:fc3cffd91760b4eb06bc486d02912bf4,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:fdb4e2d32ff94027329a96f5df3924bc,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:fde72025a042e6ed23c1302dc83114f4,FALSE,FALSE,TRUE
ad-hoc-checklist:taxon:fec1c23f4c58eef8b3fe828ed2b762a5,FALSE,FALSE,TRUE
